ltable_id,rtable_id,label,explanation
2224,10744,0,"1) The model A has no reference to the format of the screen while the model B specifically mentions that it's 1.5:1 Video Format. 2) The model A is 50 x 67, which is a different size as compared to 106 inch, the model B has. Therefore, they are not a match."
2090,19908,0,"900252 and 900307 are not the same product even though they belong to the same brand, so they do not match. Entity A is a graphics card while Entity B is a different graphics card."
2133,5374,0,"Entity A refers to a specific model of tape cartridge hp c7971a and Entity B refers to a specific model of tape cartridge tandberg 432630, these two entities are not a match even though they both are used for data storage."
978,2340,0,"The entities are not a match because they refer to different products, while Entity A refers to permanent markers, Entity B is a shredder, even though they have similar names, they’re not the same product."
2115,21933,0,"Both entities refer to da-lite screen but the specifications of Entity A does not match with Entity B, the size and av format are different, Therefore, they are not a match."
1513,5543,0,"Both entities refer to case for iPad 2 but their colors don’t match and their purpose are different, therefore they are not a match."
1363,11757,0,"Entity A refers to over-ear headphones while Entity B refers to in-ear headphones, therefore they are not a match."
444,18601,0,"Entity A refers to high contrast grey luma 2 manual screen with av format size 60 x 60 which is a projection screen while Entity B refers to high contrast matte white designer contour manual screen with av format size 60 x 60 which is a white projection screen, therefore they are not a match."
2546,17381,0,"The two entities do not match because the projection screens they refer to have different specifications. Entity A refers to an Advantage Electrol rear-tensioned projection screen in the AV format with an 8 x 8 diagonal while Entity B refers to an Advantage Deluxe projection screen in the HDTV format with a diagonal size of 92 inches, designed for a different purpose."
2430,14687,0,"2 entities have different specifications (video format, size) , therefore they are not a match."
2305,5249,0,"The two entities are not a match because of a difference in USB technology (USB 3.0 vs USB 2.0) and also in data storage size (500GB vs 320GB)."
1816,9056,0,"1. Both entities are related to toner but different brands, lexmark and hp 2. The page-yield is 11000 for Entity A while 12000 for Entity B, which is still a black toner. Therefore, they are not a match."
1689,7512,0,"Entity A refers to an acid-free folder with a manila color while Entity B refers to a yellow folder, both are from the same brand smead but different color and type, therefore they’re not a match."
673,15183,0,"6950 is a different model from 6850 and therefore the two entities are not a match, although they are both graphic cards from the same brand."
1192,6608,0,"Both entities are switches, but Entity A and Entity B have different brand, compatibility and PoE capabilities, therefore they are not a match."
2433,17845,0,"Entity A is a step antifatigue mat with dimensions of 36 x 60 and is made of polypropylene, it is also priced at $50.97. Entity B is also a step antifatigue mat, with dimensions of 24 x 36 and is made of polypropylene and priced at $NaN. However, it also features an antitheft feature which makes it different from the mat in Entity A. Therefore, they are not a match."
1069,15015,0,"1. The first entity is an electronics-related item while the second is not, it’s not likely to be compatible. 2. The second entity is for the green version of the screen protector while the first one is a generic static cling screen protector."
1761,6603,0,"Entity A is a specific model of network attached storage (nas) product by buffalo technology while Entity B is also a product from buffalo technology but it’s a different model of nas. The specifications are also different: Entity A has 1 TB and 2 x 500 GB storage, while Entity B has 2 TB and 4 x 500 GB storage. Furthermore, Entity B has a raid system, while Entity A doesn’t, and Entity B is also black colored while Entity A has a black and white color scheme. Hence, they do not match."
2210,16870,0,"1. Entity A is a mat, while Entity B is a laminating supply. 2. The entity A’s dimensions 48 x 72 while Entity B’s dimensions 36 x 60. 3. Even though both entities have the same material and color, the price of the two entities is different, this makes them not a match."
1454,6767,0,"1. Entity A refers to toner print cartridge while Entity B refers to print cartridge, 2. Entity A is specific to color ink cartridge while Entity B is specific to black ink cartridge, Therefore they are not a match."
1205,8312,0,"The two entities are not a match because they refer to two different versions of the same software, Microsoft Publisher, with the only difference being the version number. Entity A refers to Microsoft Publisher 2010 while Entity B refers to Microsoft Publisher 2007 which is an upgrade to an older version."
1792,10466,0,"* Entity A is a stereo headset and microphone while Entity B is only a microphone with an ambidextrous design. * The prices are also different."
144,9986,0,"Both entities have similar names but are not the same. Entity A refers to a laptop briefcase while Entity B refers to a 16-inch laptop attache. They are not a match."
1162,16958,0,"The descriptions of both entities mention bulletin board but the specifications are not the same, while Entity B does not even mention the bulletin board part, therefore they are not a match."
852,20429,0,"2 entities have different screen sizes and video format, therefore, they are not a match."
215,10599,0,"Entity A refers to a Buffalo Technology MinistryStation Metropolitan 1TB USB 2.0 portable external hard drive with integrated flexible cable encryption and TurboPC Hd-Pxt1tu2b Black, while Entity B refers to a Buffalo Technology MinistryStation Stealth 500GB USB 2.0 portable external hard drive, these two entities do not match because of the difference in storage capacity and brand of the hard drive."
693,18678,0,"While both Entity A and Entity B refer to canon printing calculator, Entity A is for advanced and professional calculator while Entity B is for basic calculator therefore they are not a match."
1963,1019,0,"The specifications of the two entities are almost the same, but the name is slightly different which makes them NOT A MATCH."
2549,18325,0,"3M Dry-Erase Board is an office supply, while New-Quartet P563T is a radio, therefore they are not a match."
2487,19713,0,"Although both entities are car chargers, they are not a match as Entity A is a micro-sized USB car charger while Entity B is a dual USB car charger with audio and video capabilities, therefore they don’t have the same functionalities."
2472,8791,0,"27915 is a specific model of da-lite screen while 27578 is a different model and it doesn’t match with the first entity."
2018,20646,0,"The name wintec is not a match as it is not a dane-elec brand, and the memory card is compact flash memory whereas dane-elec is only offering it as blank media and it's not a match based on the brand or the description."
278,17506,0,"Entity A is 8x8 diagonal and Entity B is 10x6 diagonal, thus they are not a match as the diagonal measurements are different."
2082,4739,0,"1st, Entity A mentions cherry veneer and Entity B mentions light oak veneer, the 2nd difference is that Entity A mentions diagonal video format and Entity B mentions diagonal video format size 60 x 60 which doesn’t refer to the same thing. The third difference is that Entity A mentions a price of $167.99 and Entity B does not have a price specified."
2548,18724,0,"6-in-1 and 16-in-1 mean the card reader can read 6 and 16 memory cards at once, so these 2 entities are not a match."
896,10529,0,"The Entity A refers to samsung s2 640gb external hard drive which is a product while Entity B refers to the enclosure of the external hard drive which is an accessory, therefore they do not match."
2089,683,0,"Entity A refers to a prosafe gs716t 16-port ethernet switch while Entity B refers to a fast ethernet unmanaged plus switch fs116e-100nas, they are not a match because they come from different line cards and have different features, management capabilities and price range."
65,1172,0,"While both entities are from epson they are for different products- Entity A is for color ink cartridge while Entity B is for tri-color ink cartridge. Therefore they are not a match."
2088,17263,1,"3-way panhead is not a part of the specification which is present on both entities. Hence they are a match."
967,17837,0,"Entity A refers to da-lite da-glas unframed rear projection screen while Entity B refers to da-plex unframed rear projection screen and they are not the same thing since they are of different models, video formats and sizes, therefore they are not a match."
16,15183,0,"1. Both entities have hd685 in the product name but Entity A refers to xfx hd6850 while Entity B refers to xfx hd685xz. 2. Entity A has a PCIe interface, while Entity B is designed for PCI interface. 3. Entity A has 1GB DDR5 memory while Entity B has 1GB GDDR5 memory which are not compatible with each other."
1454,5936,0,"Entity A refers to toner cartridge while Entity B refers to laser printer toner cartridge, therefore they are not a match."
920,3246,1,"Both entities refer to the xantech sllc1 speaker level to line converter and share the same description and price, so they’re a match."
742,12764,0,"Entity A is black while Entity B has a unique pattern known as blue shards. They have the same model number and specifications, but are different in color, therefore they are not a match."
678,8962,1,"Both entities describe the same product, it is a ilive app-enhanced boom box with ipod iphone dock, with the same specifications, model number and price, therefore they match."
497,16327,0,"510 series storage units are full suspension file storage units, while headphones are electronic devices that allow you to listen to music or other audio, therefore they are not a match."
547,15266,0,"96317 and 96438 are two different part numbers which are not a match as the description, size, and capacity are different."
1269,15877,0,"1) Entity A refers to phone jack cable, whereas Entity B refers to HD15 to jack cable, which is different from phone jack cable. 2) The length of Entity A is 4ft, while Entity B is 25ft which is not the same length. Therefore, they are not a match."
8,10248,0,"1)Entity A is labeled as printers, and 2) Entity B is labeled as labeling tapes. This difference in the labeling of these two entities indicates that they are not a match."
195,9264,0,"Entity A: 2-line expandable phone with digital answering system caller ID Entity B: 2-handset cordless phone system with caller ID They are not a match because they belong to different categories of products."
967,18153,0,"27651 is a different model of da-lite rear projection screen with different specifications, resolution, size, and video format, so it’s not a match."
672,12918,0,"Entity A is portable external hard drive while Entity B is computer accessories, therefore they are not a match."
1934,1584,0,"4 bay vs 2 bay, different size and different number of drives, therefore they are not a match."
81,20177,0,"Innovera and Epson are two different brands. Furthermore, the entity A describes a stationery and office machinery paper while entity B describes a paper for storage and presentation materials. Both papers have the same color, weight, size, and quantity but the purpose and brand are different, therefore they are not a match."
312,13298,0,"2 entities refer to vantec combo card with sata but the specifications are different, and Entity B does not have 4 channels, therefore they are not a match."
2471,8786,0,"2 entities refer to different products from the same brand, da-lite. Entity A is rear projection screen while Entity B is glass, therefore they are not a match."
2229,2872,0,"2 entities do not match because they differ in terms of bundle value. Entity A comes with a bundle which includes a 5x optical zoom, 3.0 LCD display, and 50 bonus prints, while Entity B does not come with the bundle and only offers a 3x optical zoom, 3.0 inch LCD black, and without any bonus prints."
1206,20035,0,"Entity A refers to blue gel pen while Entity B refers to red roller ball gel pen, therefore they are not a match."
1530,19350,0,"Both entities describe the same product but the difference is that Entity A refers to a specific color, planetary purple while Entity B refers to assorted colors, therefore they are not a match."
1825,14124,0,"Entity A refers to a general use surge protector while Entity B is designed specifically for home entertainment use, therefore they are not a match."
2431,21935,0,"Entity A refers to a screen with a manual screen while Entity B is referring to a screen with a csr projection which are not the same, therefore they are not a match."
67,114,0,"Entity A and Entity B are both Microsoft webcams but are different models, and therefore they are not a match."
1067,16597,0,"The two entities refer to two different products. The first one refers to a 6 x 8 diagonal av-format screen with rear tensioned cosmopolitan electrol and the second one refers to a 10 x 6 x 14 diagonal av-format screen with rear tensioned cosmopolitan electrol. Both have the same format and tension, the only difference is the size, hence the two entities do not match."
2019,18077,0,"Both entities are hon bookshelves but have different dimensions and height, so they are not a match."
1850,17841,0,"8000 page-yield ink stick is not a product available from Innovera while 83608 is a product but it is a solid ink stick, not an ink cartridge, so they are not a match."
1217,5249,1,"Both entities refer to the same type of hard drive manufactured by Verbatim, specifically the 320GB blue model of the acclaim 320GB USB portable hard drive and both have the same specifications, they are a match."
41,2881,0,"* Entity A: 1g memory * Entity B: 8gb memory therefore they are not a match."
305,3320,0,"Entity A refers to a network patch cable with blue jacket while Entity B has a green jacket and green RJ45 male to male connector, although they are the same cable with similar specifications the jacket color and connector are different, therefore they do not match."
2230,12949,1,"Both entities describe a product d-link dgs-1008p that is an 8-port gigabit ethernet PoE switch therefore they have substantially similar specifications, therefore they’re a match."
2166,12194,0,"Entity A and Entity B are both team-themed pro grip mouse from the same brand (chicago bears and new york jets) and are available for purchase online, but their prices and product codes are different, therefore they are not a match."
25,14931,0,"1. Both entities refer to hp printer, but cartridge type is different - Entity A refers to laserjet while Entity B refers to color laserjet. 2. Another reason for not being a match is that Entity B includes the retail packaging which Entity A does not mention. 3. Entity A has a different SKU number than Entity B, which indicates it’s a different product with different specifications. 4. Pricing is also not the same, Entity B is priced less than Entity A. Hence, both entities do not match."
1699,16518,0,"Entity A and Entity B do not match because they belong to different categories. Entity A is related to office supplies, while Entity B is related to laminating supplies."
255,2964,0,"1) The Entity A mentions the sharing of audio and USB peripherals which are not mentioned in Entity B, which only supports dual-view and audio. 2) The Entity B's specific KVM switch model (gcs1742) is also not the same as Entity A's specific KVM switch model (gcs1734). 3) The price of Entity B is significantly higher than Entity A, making it an unlikely match. Thus, they are not a match."
2305,3099,0,"2 entities have a hard drive but one of them is not a portable hard drive, therefore they are not a match."
1090,17550,0,"Both entities refer to software serif, however, the software of Entity A is webplus essentials and the software of Entity B is photoplus essentials which have different functionality, therefore they are not a match."
1342,1338,0,"Both entities are network cables, but Entity A is Cat6 while Entity B is Cat5E. So they are not a match."
1465,2872,0,"1st example and the 3rd example do not match because the first example includes a case bundle and bonus prints which is not mentioned in the 3rd example, while the 2nd example is the same as 3rd example, both of them have a black color that's not specified in the first example."
2430,6743,0,"* Entity A refers to a da-lite thru-the-wall rear projection screen in 81 x 108 video format while Entity B refers to a da-lite self-trimming rear projection screen in 94 x 104 hdtv format. * Video formats are not compatible, therefore they are not a match."
719,6972,1,"Both entities refer to hp q6511a laserjet toner cartridge in black, however, Entity A is not laserjet, it is a print cartridge, Entity B is a retail packaging, therefore they are a match. </s>"
679,13325,0,"900 joules is less than 720 joules, so two entities are not a match."
582,8235,0,"Although both products are wireless mice, the models are different and do not match each other's specifications. The ihome mice is model ih-m821wb and logitech mice is model 910-001752. The logitech mice has a different design, and also has less specifications."
2504,6740,0,"Entity A refers to da-lite 40 inches rear projection screen with deluxe features while Entity B is a da-lite data pro thru-the-wall rear projection screen, which has a different format and features, therefore they are not a match."
2220,20715,0,"Both entities are da-lite but they are different models and therefore they are not a match. Entity A is da-plex and deluxe rear projection screen 58 x 104 hdtv format while Entity B is a projection screen with a matte white finish."
324,6458,0,"Entity A is designed for desktop while Entity B is designed for laptops. Although they belong to the same brand, they serve different purposes and are not a match."
2305,15216,0,"* Entity A refers to a 500GB Clickfree c2 hard drive while Entity B refers to a 1TB Western Digital WD elements SE hard drive. * Even though both entities are portable external hard drives and have similar USB interface, they differ by their storage capacity, brand, model and price. * The differences in the features and specifications of the two entities make them not a match."
528,15197,0,"Entity A is black while Entity B is blue, they are different color therefore they are not a match."
56,14402,0,"* Entity A refers to proshot 4gb sdhc class 6 memory card while Entity B refers to class 4 memory card, therefore they are not a match. * Entity A has a USB drive and Edge Tech label which Entity B does not have."
2260,16460,0,"The entity A and entity B have some different specifications, such as the entity A has 5 handsets while entity B has only 2, therefore they are not a match."
2515,4424,1,"Both Entity A and Entity B describe a solid-state drive (SSD) produced by Corsair, although they differ slightly on the technical specifications, such as model number and storage size. However, the general description, components, and price fall within the same range, therefore they are a match."
1701,14065,0,"1 and 3 are not the same numbers so they do not match."
1257,6750,0,"Entity A refers to a da-lite rear projection screen specifically for unframed rear projection systems and the second one is not related to it, so they’re not a match."
2365,22058,0,"Entity A refers to the color ink tank, and it is only compatible with a specific printer, while Entity B refers to the ink cartridge which is a different part that would be compatible with a different printer, and it is also in a different packaging, therefore they are not a match."
576,12474,0,"Entity A refers to rear projection screen while Entity B is a repair kit for projection screens, they are not a match as they have different functions."
417,17837,0,"Both entities have the same brand name but different screen sizes and formats. The aspect ratios are not the same and therefore they are not a match."
2361,6750,0,"Entity A refers to a rear projection screen while Entity B refers to a holo screen, which is a different type of display screen, therefore they are not a match."
2297,10745,0,"The second example is not a match because it mentions a different model (84 x 84 square format) and a different size of the screen (84” x 84”) than the first entity. Also, it mentions different features such as the screen is a wall screen and has a hamilton veneer case. Additionally, the price is shown as “nan” meaning it is not available."
378,16907,0,"Entity A refers to 631012 Blu-ray Disc while Entity B refers to memory cards, which are a different type of product, therefore they are not a match."
1535,18999,1,"Both entities refer to executive computer backpack and have substantially similar specifications, therefore they’re a match."
565,20075,0,"15706-specific model from Victor, two color printing and desktop calculator are not specifications for the 1560-6 desktop calculator with fluorescent and two color printing, black and red options, therefore they are not a match."
2349,21423,0,"12a6830 and tn110bk belong to different brands of laser toner cartridges for different types of printers, therefore they are not a match. The second example is missing any specific product information and the price is missing, so it cannot be considered a match or not."
708,13094,0,"1) The first entity refers to a specific brand, RT-KBHB06, which is not in the second entity. 2) The second entity refers to a specific Mac model, 13-inch MacBook Pro and MacBook Air, which is not in the first entity. Therefore, the two entities do not match."
2517,8764,0,"1. The names of the products are different: 'm315' and 'm310' 2. The color is different: 'victorian' and 'dark aces' Therefore, they are not a match."
678,2999,0,"Entity A refers to portable boombox with ipod/iphone dock while Entity B refers to portable boombox fm radio with dock for iphone/ipod, they are not the same product."
975,11438,0,"1) The products are of different manufacturer (A is Startech while B is Mpex) 2) They are of different port number (A has 4 ports, B has 3 ports) 3) They are of different port type (A is PCI-E, B is Mini PCI-Express) Therefore, they do not match because they have different technical specifications."
615,12450,0,"1) Entity A refers to 24 port switch while Entity B refers to 8 port switch. 2) Entity A refers to network switch while Entity B refers to hubs. 3) Entity A refers to global marketing while Entity B refers to hubs, therefore they are not a match."
678,20733,0,"The product descriptions don't match, Entity A refers to an isd291b while Entity B refers to ibp391b, they are not the same product."
1863,2842,0,"Although both entities refer to lexar jumpdrive, they have different specifications and therefore are not a match. Entity A refers to 2gb JumpDrive Firefly with USB 2.0 while Entity B refers to 16gb JumpDrive TwistTurn with USB 2.0. It is also important to note that Entity A is specifically a ""firefly"" model, which is not mentioned in Entity B. Additionally, Entity A mentions silver color, which is not mentioned in Entity B. Therefore, both entities do not match as they have different specifications and information"
2020,806,0,"Entity A refers to a screen with AV format while Entity B refers to a screen with HDTV format, therefore they are not a match."
889,10725,0,"Entity A refers to a bundle of wireless mouse, while Entity B specifically refers to a mice with victorian wallpaper design, therefore they are not a match."
1688,16431,0,"Entity A refers to legal box with pressboard classification folder and Entity B refers to laminating supplies, therefore they are not a match."
1298,19922,0,"Entity A refers to Lenovo ThinkPad X60 Tablet with digitizer pen, while Entity B refers to Lenovo Thinkpad X60 Tablet with digitizer pen as input devices, they are not a match as they contain different specifications and serve different functions."
697,17562,0,"Entity A is a ballpoint pen while Entity B is a pencil, therefore they are not a match."
2149,10786,0,"Entity A refers to 14mp digital camera with 2.7 lcd display and 50 bonus prints, whereas Entity B refers to 14mp digital camera with black lcd, 5x optical zoom and 4gb accessory kit therefore their description are different and they are not a match."
1242,3140,0,"* Both entities refer to gear head wireless optical mice. * The first entity is black in color while the second entity is purple and black. * As the two products have different colors, they cannot be considered as a match."
722,12494,0,"Although both entities are corsair memory they are different because they have different specifications: entity A is 2GB and PC3200 while entity B is 1GB and PC2-4200, so they cannot be considered as a match."
2055,21962,0,"9v nimh 150mah rechargeable battery is a type of battery, while energizer nimh battery charger is an accessory used to charge the battery, therefore they are not a match."
218,1089,0,"Entity A refers to gloss black version of the outfit case while Entity B is pink version, therefore they are not a match."
1809,20067,0,"* Entity A refers to a tensioned electrol screen of diagonal size 8 x 10 x diagonal size of 8 x 10 x av format 8 x 10 diagonal. * Entity B refers to a screen of diagonal size 94 x 94 and wide format size wide. Since the size of the screen, diagonal size, format, and diagonal size don’t match, the two entities are not a match."
1435,20813,0,"56k usb modems are not the same as 56k faxmodems, although both have same brand, they don't match."
818,6917,0,"Both entities refer to the case for ipod touch 4g, the only difference is that one has a silicrylic hard shell and the other is an edge hard case, therefore they are not a match."
2332,9734,0,"53 3 4 and 57 3 4 are slightly different in size and therefore they do not match."
1570,14952,0,"9) While both entities are similar in description, ""105817rnn"" refers to a curved return sofa with a sofa bed and a sofa pull-out, while ""105817rcc"" refers to a curved return sofa with a sofa bed and a sofa pull-out that is right-handed. The dimensions also differ slightly in length and width, which are not exact matches."
1405,6997,0,"3A refers to toner cartridge while Entity B is a microfine toner cartridge, therefore they are not a match."
1511,4526,0,"Entity A has an additional feature, bonus prints, which is not available in Entity B, therefore they are not a match."
1607,13172,1,"Both Entity A and Entity B refer to earbuds from the same brand, therefore they are a match."
737,2262,0,"Entity A and Entity B are not a match, since they are intended for different types of printers; T650a11a is for lexmark printers while Tn330 is for laser printers, even though both of them are black toner cartridges."
1246,10334,0,"1. I-tec is not the brand of droid x screen protector 2. I-tec is not related to droid x phone 3. i-tec is the brand for mp3 accessories not for screen protector. 4. The price of the two is different as well"
2349,8252,0,"Entity A refers to toner cartridge while Entity B refers to ink cartridge, therefore they are not a match."
208,12738,0,"1) A and B are not from the same company 2) the product being offered is for a different device - MacBook Pro vs iPad/iPad Pro. Therefore, they do not match."
1432,15919,0,"The two entities are not a match as Entity A is a skin for a tablet while Entity B is a separate device- the Blackberry Playbook tablet."
1506,17571,0,"21402 and 21401 are similar models with very similar names, descriptions, and prices. However, the 21401 is a 50-box and comes with a clear non-glare finish, while 21402 does not come with such a feature. Therefore, they are not a match."
2436,6692,0,"1) The two entities refer to different screen sizes: 135 diagonal and 75 diagonal. 2) The color of the case is different: black and white. 3) The model number is different: ezelectric motorized screen - 135 diagonal and maxwhite-fiberglass home2 series 47.7 overall height. 4) The name of the brand is different: elite screens and projection screens. Therefore, they are not a match."
2116,12600,0,"12.1 laptop sleeve and 17-17.3 inch laptop sleeve are not compatible with each other since the size is different, therefore they are not a match."
2430,17837,0,"Entity A is a specific rear projection screen with a specific video format and resolution (81x108) while Entity B is a projection screen with a different video format (72x96), they are not compatible therefore they’re not a match."
794,6139,0,"Though Entity A and Entity B share the same name ""pc treasures mighty mini mouse"" and have the common feature of being retractable, but Entity A has the color ""navy"" while Entity B has no specified color, hence it is not a match."
280,16910,0,"Both entities refer to TV stands with the product brand Da-lite but different models, dimensions, and features, therefore they are not a match."
565,651,0,"2 things are different in Entity A and Entity B: - 1. Entity A mentions the word ""printer"" in description, whereas Entity B does not. - 2. Entity A has a higher price than Entity B, despite both being calculators. Therefore, Entity A and Entity B are not a match based on the given criteria."
2216,5771,0,"Lexmark toner cartridge while Oki toner cartridge is made by Oki, therefore they are not a match. They also differ in page-yield."
2253,11265,1,"The entities are describing the same product, a wireless candyboard mini keyboard with touchpad made by visontek so it matches."
932,20657,0,"1. The two entities have different product categories, da-lite is an electronics - general while the other is projection screens 2. The second entity is missing a price. Therefore, the two entities are not a match."
65,13852,0,"3rd entity refers to color ink cartridge while 2nd entity refers to a multi-pack of cartridges for Epson printer, therefore they are not a match."
219,12693,0,"2 different models of wireless mouse with different design, one is in Pink and other is in Purple therefore it’s not a match."
397,4862,0,"Entity A refers to iomega 2tb ego desktop USB 2.0 portable hard drive whereas Entity B refers to iomega 500gb ego blackbelt portable hard drive USB 3.0/2.0. The differences in their product names, product descriptions and their specifications make them not a match."
