ltable_id,rtable_id,label,explanation
15,2,0,"Both entities are Nike shoes but Entity A is a specific model Nike Roshe One Premium (833928-004) for women while Entity B is a general term referring to the Nike Air Force 1 '07 model. They are not a match because they refer to different specific shoes."
16,15,0,"Entity A refers to the Gel-Craze TR 4 shoe which is black and white in color and does not have G-TX, while Entity B refers to Gel Sonoma 3 shoe which is black in color and does have G-TX. The color and G-TX feature make them different, therefore they’re not a match."
17,16,0,"While both entities refer to Air Jordan shoes, Entity A is for a Retro PRM Heriress version that is black with no visible logo, while Entity B is for the Chameleon version that has a Chameleon-like color pattern, therefore they are not a match."
18,17,1,"Both entities refer to Puma Speed shoes in IGNITE technology, blue and white in color, but with slight variations in the title they use different language but they both match.</s> Entity A: [NAME] ""Adidas Superstar Running Shoe, Men's, Black/White""en-US For Sale | Cheap Running Shoes Entity B: [NAME] ""Adidas Superstar Running Shoe, Women's, Black/White""en-US For Sale | Cheap Running Shoes Label: MATCH Explanation: Both entities refer to Adidas Superstar shoes in"
19,18,0,"1st Entity refers to a Rumi dress in black color from the brand Joan Penny and sold on the store SINGER22. 2nd Entity refers to an Air Jordan 9 Retro Black/Matte Silver-University Blue shoe, sold on eBay with a focus on"
20,19,0,"r2l Both entities refer to ASICS shoes but the titles mention different names; Entity A mention the GEL-CRAZE TR 4 and Entity B mention the GEL-RESOLUTION 7 DA UOMO, while the men shoes are addressed to different countries: France for Entity A and Italy for Entity B, therefore they are not a match.</s>"
21,20,0,"r178 While both entities refer to Asics Gel-Kayano Trainer Evo shoes, Entity A is black and dark grey in color, while Entity B is green and guava in color, and refers to a different country '@pl' and different stock number 'HN6D0-8873', therefore they are not a match."
22,21,0,"y both entities refer to Puma evoSPEED shoes but Entity A is in Spanish color description: Lava/Blanco/Eclipse, while Entity B is in English color description: White-Sea Pine-High Risk Red, therefore they are not a match."
23,22,1,"Both entities refer to Nike Air Max 90 Essential shoes with the same model number 537384-416 and the same color University Blue, therefore they’re a match."
24,23,0,"11:57:20"
25,24,1,"yield Both entities refer to Nike Zoom Train shoes with the same color combination of black, silver, and white, therefore they’re a match.</s> Entity A: [TITLE] ""Nike Air VaporMax 2.0 - Nero/Antracite/Silver""@es "" Nike -Zapatillas de deporte-Nero/Antracite/Plata ""@es Entity B: [TITLE] ""Nike Air VaporMax 2.0 - Nero/Antracide/Silver""@it "" N"
26,25,0,"Entity A is specific to the Air Jordan 11 shoe which is Midnight Navy in color, while Entity B is Air Retro which is 378038-123 model number and it’s not clear what color it is, therefore they are not a match."
27,26,0,"Both entities refer to Concave soccer cleats, but the color of Entity A (Blue/White) differs from Entity B (Wit/Limoen), therefore they are not a match."
28,27,1,"Both entities refer to Nike Junior shoes model Tiempo Legend VI and have the same colors Giada/Nero/Volt but Entity A is available in Germany, and Entity B is available in Italy, so they are a match.</s>"
29,28,0,"11 while the product name is Puma evoSPEED, Entity B mentions evoPOWER, also the color coding is different, with Entity A having a Peacoat-Biały-Bright Plasma colorway while Entity B has a Plasma/Blanco/Peacoat colorway, therefore they are not a match."
30,29,0,"Entity A and Entity B are referring to different products, with Entity A being a Nike Dualtone Racer in the color of Dunkelblau Weiss 918227-400 and Purchaze, while Entity B is referring to Nike Air Force 1, which are not the same product, therefore they are not a match."
31,30,0,"y While both entities refer to the same Nike Zoom Speed TR3 shoe, Entity A is listed in Italian and English while Entity B is listed in German, therefore they are not a match.</s>"
32,31,0,"While both entities are ASICS running shoes, Entity A GS is targeted towards Kids and has the title ""Unisex"" while Entity B Gel-Quantum 360 Knit is targeted towards Women, has the title ""Women Easy Running"" and a different product name ""Gel-Quantum 360 KNIT"", therefore they are not a match."
33,32,0,"Both entities refer to Nike Free shoes, but they have different titles and different color ways, so they do not match."
34,33,0,"Even though both entities are Nike shoes, Entity A refers to the Nike F.C. Free Hypervenom 2 while Entity B refers to Nike F.C. Roshe Tiempo VI. Although both colors are ""Nero"", which is black in English, they are two different models, therefore they are not a match."
35,34,0,"While both entities refer to Air shoe by Nike, Entity A is the Nike Air Jordan 1 Mid Shoe, which is blue in color (554724-040), while Entity B is the Nike Air Force 1 GS, which is a different shoe model, therefore they are not a match."
36,35,1,"r392;"
37,36,0,"d2l24t"
38,37,1,"orsite(s) where the same product is available and targeting different regions, both entities refer to products that have similar names or features, which is a tread cover (Entity A) or shoe (Entity B) available in similar colors, therefore they’re a match."
39,38,1,"rBoth entities have the same title, ""NIKE AIR VIBENNA PREM"", they’re referring to Nike men's shoes, with the keyword ""prem"" which is Polish for ""premium"", and also the keyword ""sizeer"" which is Polish for ""sizeer"", it could be a size chart, and ""darmowa dostawa"" which means ""free delivery""."
40,39,1,"r8282nd entity refers to the Nike Air Huarache Run Ultra shoes, navy in color (Schwarz in German) and the same model number (819151-008) for women, while the second entity refers to the same shoes, navy in color (Black in English) and the same model number for women, therefore they are a match.</s> Entity A: [NAME] ""Nike Air Max 2090 React Sage Green ""Nike Air Max 2090 React Sage Green 823009-1"
41,40,0,"Although both entities are both Concave shoes, Entity A is a Quantum model in black and white while Entity B is a Halo model in white and pink, with a different model number, therefore they are not a match."
42,41,1,"ries are available in blue-peach color, but the color representation differs, therefore they still match.</s>"
43,42,1,"Both entities refer to the same soccer shoe - Nike Tiempo Mystic V FG Noir/ Blanc/ Hyper Orange/ Volt in French and Nike Heren Voetbalschoenen Ferme Grond Oranje/Volt in Dutch. As French and Dutch are related languages, the information is presented differently but they represent the same product, therefore they match."
44,43,0,"Both entities refer to Nike Air Max shoes, but Entity A refers to Mid Sneakerboots with two different colors, Black and Brown while Entity B refers to Air Max Tavas with three different colors, Black, Antracite, and Black, therefore they are not a match."
45,44,0,"1 Both entities refer to different Air Jordan Retro models: Entity A refers to the Air Jordan 9 Retro, while Entity B refers to the Air Jordan 14 Retro. 2 The product that Entity A refers to is a feature on The Sneaker Authority’s site and is not for sale, while Entity B is a product on sale. 3 There are no color descriptions given for the Air Jordan 9 Retro in Entity A, while Entity B does mention that its version is white and the other color is black. Therefore, while they both refer to Air Jordans, the specific models"
46,45,0,"While both entities are shoes in blue, white and orange color, they have different brands Asics and Puma, and"
47,46,0,"1. Both entities refer to Air Jordan shoes, but 2. Entity A refers to the specific Air Jordan 4 Retro 11Lab4 ""Red Patent Leather"" color, while 3. Entity B refers to the Air Jordan 13 Low ""Brave Blue"" color, so they are not a match."
48,47,1,"<i> Entity B is the Italian version of Entity A, ""Nike Tiempo Genio II Cuir TF - Blanc/ Noir/ Orange Total"" @fr. While both titles translate to Nike Tiempo Genio II shoes, the French title mentions leather (cuir) and the Italian title mentions synthetic leather (pelle TF), and the English version of the title does not mention any material, therefore Entity A and Entity B have a match in terms of language but not in terms of material.</i>"
49,48,0,"While both entities refer to new Air Jordan shoes in Silver, Entity A is the Chameleon version which has different details such as the model number, while Entity B is Silver Tongue version, which is different from Chameleon, therefore they are not a match."
50,49,0,"Entity A: [TITLE] ""Cheap NBA Kobe Bryant Retro Lakers Lakers Jersey NBA 2K18 (All Modes) PS4""@en-US Sale | Cheap NBA 2K17 Players""@en-US Entity B: [TITLE] ""Cheap NBA Lebron James Retro Cavaliers Cavs Jersey NBA 2K18 (All Modes) PS4""@en-US Sale | Cheap NBA 2K17 Players""@en-US Label: NOT A MATCH Explanation"
51,50,1,"Both titles mention Nike Air Max 90 shoes, but differ in language, so they match based on the correct translation for the entity in both languages. The Spanish title ""Deportivas Nike- Zapatillas Blanco- 302519-113"" translates to ""White Nike Sportsweear Air Max 90 Shoes- 302519-113"" which matches the English title."
52,51,0,"ries Explanation: Both entities refer to Nike shoes with the same colors and styles, but the difference is that Entity A is for men, while Entity B is for children or junior, therefore they are not a match."
53,52,0,"Entity A: While the title of entity A refers to soccer shoes, and specifically the Adidas Adizero Malice FG, and while entity B also references soccer shoes, specifically the Nike Enfant Magista Obra II FG, the titles are different, therefore, they are not a match."
54,53,0,"Entity A refers to Air Jordan 13 Retro Low ""brave blue"" and Entity B refers to Air Jordan 11 Retro Low ""BG blue moon"" although both are sneakers, the model, design and color of both does not match making it not a match."
55,54,1,"Both entities describe the same product, the Asics Fuze X with blue and orange color, which is available in Spanish and Dutch languages, therefore they are a match."
56,55,1,"r entity A and Entity B both refer to Nike Roshe Two shoes, the same style, in black color with the same model number 844931-004, therefore they are a match.</s>"
57,56,1,"1 1. Despite slight variations in naming and formatting, both entities refer to the Nike Tiempo Legend VI SG-Pro in black and turquoise color, and are therefore a match."
58,57,0,"While both entities refer to ASICS shoes for men, Entity A is a NITROFUZE model, while Entity B is a Gel-Quantum 360 Knit model which is not the same, and therefore they are not a match."
59,58,0,"Both Entity A and Entity B refer to ASICS Women’s running shoes, they match in that regard. However, Entity A is the 8th version of the Gel-Pulse, while Entity B is the 19th version of the Gel-Nimbus, therefore they are not a match."
60,59,1,"1. The content of the website is the same, it sells a Black/Silver version of Kylie Jenner's Iconic Sunglasses. 2. The website's name and URL are the same, this indicates it is the same website. Therefore both entities match, and it is the same website."
61,60,1,"ries ""Free 5.0 Flash Men's Training Shoe"" and ""Silver/Gray/Jade"" are the same in both entities. Since both entities are referring to Nike Free 5.0 shoes and the color Silver/Gray/Jade, they can be categorized as a match."
62,61,0,"1. The second entity references a different version of the shoe model, evoSPEED 5.5, as opposed to evoSPEED 4.2 in the first entity. 2. The color combinations are different in each entity, ""Bleu/Pêche"" vs ""Noir Puma/ Blanc Rouge,"" making them two separate products even though they both reference Puma evoSPEED shoes for children. 3. The title tags use different language-specific characters ""@fr"" which indicates a French-specific title, making them two separate entities and therefore not a match."
63,62,0,"1 While both entities are children's shoes, Entity A is Nike Mercurial Vapor X FG shoes, specifically in blue and black, and ""volt"" meaning green color, while Entity B is Nike Hypervenom Phelon II shoes in black and electric green color, therefore they are not a match."
64,63,1,"Both entities refer to Cheap Nike Air More Uptempo White-Gum Sale Shoes, they are a match because they have the same model number 414962-103 and it matches the description from Title."
65,64,0,"While both entities refer to the Nike Hypervenom Phatal II shoe, Entity A mentions the specific colors for Italy (DF) in Italian and for the USA (FG) in English, while Entity B mentions the same shoe in English, using the specific color options, but the title and the colors used do not match with Entity A, so they are not a match."
66,65,0,"While both entities refer to Nike footwear, Entity A refers to the Nike MercurialX Finale II IC shoes with colors Viola Dynasty/Agrume Citrus while Entity B refers to the Nike HypervenomX Finale IC shoes with colors Blanco/Negro/Verde, therefore they are not a match."
36,66,0,"y While both entities refer to Air Force shoes, Entity A is a general term used worldwide to refer to any Air Force 1 shoe model while Entity B is a specific version of the shoe in Polish, ""NIKE WMNS AIR FORCE 1 HI SE""@pl 99 PLN | Lifestyle 860544002 - UP8.com""@pl SE CZARNY 369""@pl - which includes the model name ""Air Force 1 HI""@en and the ""Nike Women's"" brand, it is not the"
67,67,1,"the both entities refer to ASICS GEL-LYTE III NS shoes, they have the same model number SZARY 479.99 PLN, there may only be a minor difference in the language of the websites where the product is available for sale, thus they are a match."
68,68,0,"r3l While both entities are ASICS GT-2000 shoes, the titles for Entity A are for women's version in Dutch and Entity B is for men's version in Italian, therefore they are not a match."
69,69,1,"both entities refer to Puma IGNITE v2 shoes, with the same color scheme of black/gray/red/silver, and same model number, and are given in different languages of Spain and France, therefore they’re a match.</s>"
70,70,0,"Both entities are men's shoes, but they are completely different brands, Hadrian is a shoe brand and NITROFUZE is an Italian brand that sells men's running shoes, therefore they are not a match.</s>"
71,71,0,"1. Both entities are Nike shoes, but the Entity A is a Free Run while Entity B is a Free Trainer 3.0 V4. 2. While they have the same color scheme, ""Blanco/Negro/Platino"" for Entity A doesn't translate to the same colors in Entity B: ""Nero/Verde/Solare/Bianco"". 3. Entity A is in Spanish language and Entity B is in Italian language, making it difficult to compare as the information is presented in a different language. Therefore, Entity A and Entity B"
72,72,1,"�[END](../1.0)"
73,73,0,"r1778"
74,74,0,"tWhile both entities refer to shoes for women, Entity A is a Nike Lunartempo shoe, which is orange/black/white in color, while Entity B is a Brooks Revel shoe which is white/anthracite/black in color, therefore they are not a match."
75,75,1,"both titles refer to the Nike Stefan Janoski Max shoe, which is available on the Sizeer.pl website, and mentions features such as ""darmowa dostawa do domu"" (free shipping) and ""nowości Nike 2017"" (new Nike products), therefore they're a match.</s>"
76,29,0,"1. Entity A and Entity B are both Nike Air Force shoes, but they have different colors. 2. Entity A has Red/Sail as its primary color combination, while Entity B is in black and white colors."
77,76,0,"while both entities are related to shoes, they represent different brands, Puma and evoSPEED, therefore they are not a match.</s>"
78,77,0,"ments A and B are both products but refer to two different football shoe brands (Nike and Concave), as well as different shoe design styles (Mercurial and Halo+), so they are not a match."
79,78,1,"r1777"
80,79,0,"Both entities refer to Puma soccer cleats, but Entity A refers to evoTOUCH 1 FG, black, white and yellow, while Entity B refers to evoSPEED SL S II FG, black, white and red blast, which are different models, therefore they are not a match."
81,80,0,"While both entities refer to shoes, Entity A refers to a Zoom Stefan Janoski L shoe, while Entity B refers to a Tennis Classic CS shoe, therefore they are not a match. Entity B also has a specific model number and color, but it’s not mentioned in Entity A."
82,81,1,"r both entities are French and Italian titles for Nike Tiempo Legend SG-Pro shoes, in Black/White/Blue color, with the same color and model, therefore they’re a match.</s>"
83,82,1,"2. Entity A refers to Nike Air Jordan Retro High GG shoes in the style ""332148-405"" while Entity B also refers to Nike Air Jordan Retro High GG shoes in the same style. As ""332148-405"" is a specific colorway of Nike Air Jordan Retro High GG, both entities refer to the same product and hence are a match."
84,83,0,"rBoth entities refer to Air Force 1 and Roshe One shoes, but they are two different designs from Nike, therefore, they are not a match."
85,84,0,"While both entities refer to Nike sportswear shoes in black, Entity A refers to a specific Free Hypervenom 2 model while Entity B refers to a specific Air Max Tavas model, with different color options, therefore they are not a match."
86,85,0,"Both entities mention Nike Mercurial Superfly soccer boots, but Entity A is the seaweed/volt/hasta/white version, whereas Entity B is the general white version, therefore they are not a match."
87,86,0,"Explanation: Both entities refer to shoes for juniors, however they are from different brands: Entity A refers to a Puma Junior King shoe in Black and Silver and Entity B refers to a Nike Tiempo Legend VI shoe in Black, White, and Metallic gold which are not the same, therefore they are not a match."
88,87,0,"While both entities are kids' shoes, Entity A is Stampede Waxy Boots which are not Nike shoes, while Entity B is a Nike Enfant Mercurial Vortex III FG - Noir/ Rose, which means it is made for kids and is designed in white color. They are not a match since they are not the same product but belong to different brands and have different colors."
89,88,0,"Both entities refer to Air Jordan shoes, but they differ in two major ways: Entity A offers Steel colored shoes which are not present in Entity B, and Entity B offers White/Varsity Red color option which is not present in Entity A. Therefore, they are not a match."
90,89,1,"r both entities refer to the New Balance MRL247RB shoe, in grano grey color and with a similar price tag of around 300 PLN, therefore they are a match."
91,90,1,"Both titles refer to Nike Free Train Versatility shoes in a black and white color scheme, therefore they are a match.</s>"
92,91,0,"While both entities refer to Puma King shoes, Entity A is Pro SG version which is Noir/Blanc/Or color and Entity B is Allround TF version which is Black/White/Team Gold color, therefore they are not a match."
93,92,0,"both entities refer to Puma shoes, but Entity A is specifically for children and has ""evoPOWER"" in the title, while Entity B is for adults and has ""evoSPEED"" in the title, therefore they are not a match."
94,24,0,"ries.com and it don’t match each other. The first one has a title of ""Train Speed 4"" while the second one has a title of ""Nike Zoom Train Complete"""
95,93,1,"Both entities refer to Air Jordan 13 shoes in olive green, black, and true red color and the same model number, therefore they are a match."
96,94,0,"The titles of both entities refer to Nike Air Max shoes, but the product description and color details do not match, therefore they are not a match. The Entity A is Air Max 1 Ultra Moire in the color of summit white/ racer blue/ white, while Entity B is Air Max Ultra BW in the color of black."
97,95,0,"while both entities refer to leather shoes, Entity A refers to Puma R698 shoes while Entity B refers to Nike Air Max shoes, and their color schemes are also different, black for Nike and 360601 02 for Puma, therefore they are not a match."
98,96,1,"Entity A: [TITLE] ""Nike Air Zoom Pegasus 37-Droga Filtrowana - Hyper Turquoise""@pl "" Nike buty obuwie sportowe Droga Filtrowana - Hyper Turquoise ""@pl Entity B: [TITLE] ""Nike Air Zoom Pegasus 37-Droga Filtrowana - Hyper Blue""@es "" Nike mujer-Zapatillas mujer-Droga Filtrowana - Hyper Blue""@es Label:"
99,97,0,"r1 The two entities refer to different ASICS shoes, the first titled ""GEL-FORTITUDE 7"" for women, and the second titled ""NITROFUZE"" for men, therefore they are not a match."
100,98,0,"Both entities refer to men's ASICS shoes with the GEL technology, but the models are GEL-BLADE 5 and GEL-EXCITE 4, which are different models and therefore, they do not match."
101,99,0,"2. While both entities refer to Nike shoes with specific names, the ""NIKE AIR COURTBALLISTEC 4.1"" is available in white color, while the ""NIKE TIEMPO LEGACY IC"" is available in blue clear color, therefore they are not a match."
102,100,1,"Both entities refer to Therm-A-Rest Nautical Blue Lumbar Pillows, therefore they’re a match.</s> Entity A: [TITLE] ""Dyson Cyclone V8 Absolute V11 Cordless Vacuum Cleaner @fr ""Dyson - fr""@fr Entity B: [TITLE] ""Dyson Cyclone V8 Absolute V11 Cordless Vacuum Cleaner @de ""Dyson - de""@de Label: NOT A MATCH Explanation: Both entities refer to Dys"
77,101,1,"Both entities refer to Puma King shoes in a black and white color scheme, with the M.I.I designation indicating a limited edition collaboration, therefore they’re a match.</s>"
81,102,0,"While both titles refer to Nike shoes featuring Stefan Janoski, Entity A is Zoom Stefan Janoski L whereas Entity B is Nike Stefan Janoski Max, they don't match because the color and material used are different."
103,103,0,"d While both entities refer to Air Jordan shoes, Entity A is specifically for the Air Jordan 11 Retro RL GG velvet, while Entity B is for the Air Jordan XIII Retro 4815, therefore they are not a match."
104,104,0,"348 Both entities refer to shoes from different brands, ASICS and Nike, therefore they are not a match."
25,105,0,"While both entities refer to Nike shoes with similar colors, Entity A refers to the Nike Zoom Train Complete which is a specific shoe model, while Entity B refers to Nike Zoom Winflo 3 which is a different shoe model, therefore they are not a match."
105,106,0,"Entity A and B"
106,107,0,"ries A and B refer to different types of shoes: Entity A is a pair of David Spencer casual shoes and Entity B is a pair of Nike Air Max mid sneakerboots, they don't match in terms of product type, brand and color."
107,108,1,"<s> Entity A: ""Nike Air Zoom Fit 2 para mujer-Negro/Gris oscuro/Gris""@es Entity B: ""Nike Donna Air Zoom Fit 2 - Nero/Bianco/Grigio Scuro/Grigio Lupo""@it</s> Entity B is actually more precise than Entity A, as it provides more product information such as the size of the shoe for women (Donna), and it also mentions the Lupo color, which is not mentioned in Entity A. Hence, Entity B is"
108,109,0,"While both entities refer to Concave Quantum shoes, Entity A is a Noir/Blanc color, and Entity B is a Nero/Bianco color, therefore they are not a match.</s>"
109,110,0,"r17780"
110,111,0,"r103102"
111,112,0,"while both entities refer to soccer cleats, Entity A is N-10 Pro FG in White and Black color while Entity B is evoTOUCH Pro FG in Nero/Bianco/Giallo color, therefore they are not a match."
112,113,1,"1 Both entities refer to Puma evoSPEED shoes in Football (Soccer) Tricks, with the same color combination of rose, yellow and black, also with the same name evoSPEED II SL and same model number, therefore they match."
113,114,0,"1 While both entities refer to cheap Air Jordan shoes, Entity A is a ""Pure Money"" version which is black in color, while Entity B is a Black/Infrared version, therefore they are not a match. 2"
114,115,0,"while both entities"
115,116,1,"Both titles refer to the same Concave Quantum Firm Ground soccer cleats in black and white colors, so they match."
116,117,1,"y While both entities refer to Nike Air Zoom Pegasus shoes for women, Entity A is in Spanish, refers to a color in Latin America market, while Entity B is in English, refers to a global color. Nevertheless, they have the same model number, therefore they are a match."
117,118,0,"rBoth entities refer to Nike soccer cleats, however they differ by design, color and targeted market"
118,119,0,"1. The first entity, Puma Basket Platform, is a men’s shoe, while the second entity, Nike Air Max 90 Essential, is a men’s shoe. 2. The color scheme of both shoes is different: The Puma Basket Platform is white while the Nike Air Max 90 Essential is black. 3. The second entity, Nike Air Max 90 Essential, does not mention any size options, while the first entity mentions free home delivery and size options. Therefore, while the two entities are men’s shoes, they do not"
119,120,1,"rue Although Entity A is in Italian and Entity B is in English, both titles refer to the same ASICS shoe model GT-2000 5, LITE-SHOW version. So they match, the same shoe just different language."
120,121,0,"1. Both entities are football shoes. 2. They are of the same brand Nike. 3. However, Entity A is Nike Magista Opus, while Entity B is Nike Hypervenom Phatal II, therefore they do not match.</s>"
121,122,0,"2017 Air Jordan 12 Retro Men's Shoes 130690-617, and Air 6 Retro AS shoes by Nike are not a match because they are from different collections, 12th generation and 6th generation respectively, and are also available in different colors."
122,26,0,"1. Entity A refers to Nike shoes while Entity B refers to Concave shoes. 2. Entity A color is Azure Blue and Turquoise, while Entity B color is White and Lime. Therefore, they are not a match."
123,123,1,"r2 Entity A and Entity B both refer to the same product, the Puma evoSPEED 5.5 FG in different colors, White/Black/Orange for Entity A and Bianco/Nero/Arancione for Entity B, the title of the product is the only difference, which is in the language. Both entities are a match."
124,29,0,"The two entities are different in that Entity A refers to a Keen shoe in color Midnight Navy while Entity B refers to Nike Air Force shoes, although they are"
125,124,0,"While both entities have some information related to shoes, they do not match because the first one refers to a Fendi runway fashion show while the second one refers to a Puma evoPOWER 1.2 FG shoe in Peacoat-Blanco-Plasma color combination which are football shoes."
126,125,1,"ria Both entities are a match as they are referring to Puma evoSPEED 3.5 shoes with a bianco (white) and negro (black) color scheme and they both indicate it’s a FG (Fútbol/Football) version, therefore they match in their titles.</s>"
127,126,0,"Both entities refer to Nike sandals with ""Solarsoft 2"" model but Entity A is in midnight navy and blue color, while Entity B is in white and blue color, for the Spanish speaking audience, ""Chanclas Nike Sportswear Benassi"" with ""para la ducha"" means slippers, Entity A's "" Slides and Sandals"" mean different type of footwear, therefore they are not a match."
78,127,0,"r>The two entities refer to Nike Mercurial shoes, while Entity A has ""Vapor XI FG"" model, and its colors are Noir/ Rose (Black and Red), while Entity B has ""Veloce II Leather FG"" model and its colors are Black/Hyper Pink. The two models and color schemes do not match, therefore they are not a match."
128,128,0,"The first example is a product on a US site with the name ""Zoom Train Complete"" with a SKU of 882119-004. The second example is also a Nike product but it's a product on a French website, with the name ""Nike Zoom Speed TR3"" and a different color scheme. This means that they have a different name, different SKU and are available on different websites, therefore they do not match."
129,129,0,"9 11] Both entities refer to sports shoes, the first is Asics Hyper MD 6, which are yellow in color while the second is Nike Tiempo Legacy IC shoes that are clear blue in color, so they are not a match."
130,130,1,"2 Explanation: Both entities reference a white version of the Nike Sportswear Air Force 1 07, therefore they are a match.</s>"
131,131,0,"r1/2/"
132,132,0,"y Even though both entities are Junior Nike Mercurial shoes, Entity A is the Junior MercurialX Pro IC, while Entity B is the Nike HyperVenom Finale IC, they do not match because they are two different models with different colors. Entity A is Black-Gold-Red and Entity B is White."
133,133,1,"Both entities describe Nike Classic Cortez shoes in white and black colors, with the same model number 807471-101, therefore they are a match."
134,134,0,"1. Entity A is a specific product, ""Gel-Lyte MT india ink / HL6G0-5050""@eu HL6G0-5050. 2. Entity B refers to the brand ASICS, not a specific product, ""GEL-MAI | Men Men's Sneakers ASICS Tiger""@nl-nl. 3. The products are also in different languages, ""india ink""@eu vs ""men's sneakers""@nl-nl, Therefore, they do not match"
135,135,1,"Both entities refer to the Nike MagistaX Proximo IC and MagistaX Proximo IN shoes, which are both in different colors: Bleu/ Volt/ Noir for IC and Azul Racer/Volt/Negro for IN, however, both entities are presented in their respective languages French for IC and Spanish for IN. Therefore, the entities match as they are referring to the same shoe models but in different languages."
136,136,0,"Both entities are Nike Metcon shoes, but they come in different colors. Entity A's DSX Flyknit color combination is blue/red/black (852930-003), while Entity B's color combination is blue/yellow/black/silver (Nike Volt-Bianco-Nero-Platino Puro). Due to these color differences, they are not a match."
137,137,0,"While both entities refer to Puma evoSPEED shoes, Entity A has a different color scheme, model and release date, it’s not related to Entity B which refers to a specific model, color and release date."
138,108,0,"both entities refer to Nike shoes but the Air Zoom Pegasus 33 in Entity A is targeted for Men while the Air Zoom Fit 2 in Entity B is targeted for Women and while the Entity A has a dark grey color and entity B has a light grey color, also the color of the black, white, grey are different and they’re not the same so they are not a match."
139,138,0,"1. Both entities refer to Nike Tiempo shoes. 2. Entity A's color is Black/White/Hyper Orange/Volt while Entity B's color is Black/White/Orange. 3. Entity A's model is Tiempo Legacy II FG while Entity B's model is Nike Tiempo Genio II Cuir FG. 4. Based on color and model, Entity A and Entity B do not match as they are different Nike Tiempo shoes."
140,139,0,"d:51e0a8ba6114700051e0a8ca5614702641e5e6a3"
141,140,0,"Both entities are Nike Tiempo Legacy shoes, yet the colors are slightly different, in Entity A it is Total Orange, in Entity B it is Hyper/Volt, therefore they are not a match."
142,141,0,"r While both entities refer to Nike Hypervenom shoes in Volt/Nero color, Entity A has the X Proximo IC designation, while Entity B has the Phelon II FG designation, therefore they are not a match."
143,142,0,"While both entities refer to Nike soccer shoes, Entity A is in Polish language and refers to a black/white/orange version, while Entity B is in English language and refers to a green/black/volt version, therefore they are not a match."
144,143,1,"rBoth entities refer to Nike Metcon 2 shoes in different languages, with the same color pattern black/white/gray/volt, so they match as entities with similar characteristics."
145,144,1,"g GEL-CUMULUS 19"" title refers to the ASICS running shoes, 19 version, navy color (99 PLN) therefore it matches with the product information of GEL-CUMULUS 19""@pl 19 | NIEBIESKI 399 99 PLN Running T7B8N4890 - UP8.com""@pl"
146,145,0,"Despite both entities being items sold by Crew Clothing Company, and having the same ""classic"" attribute, one is a Highland Wax Jacket which is for men and made of herringbone wool in blue, while the other is a Classic Polo which is a women’s product made of linen/navy stripe, therefore they are not a match."
