ltable_id,rtable_id,label,explanation
256,460,0,"Entity A and Entity B are two different products, Entity A is a cordless telephone and Entity B is a handset, therefore they are not a match."
608,695,0,"Entity A refers to a lcd tv with specific resolution, contrast ratio, response time and features such as srs trusurround and truview technology while Entity B refers to a lcd tv from samsung with general specifications and features, they may be similar but they are not identical."
674,889,0,"Both entities refer to sony lcd TVs, but their sizes and specifications are different. Entity A has a 19"" screen while Entity B has a 40"" screen, their resolutions also differ, Entity A has 720p and Entity B has 1080i and 1080p."
919,1004,0,"1. They are not the same generation of ipod. 2. The device A is specifically green colored, while the device B is silver colored."
577,961,0,"1. Entity A refers to a specific model ""sd890is"" which doesn't exist in the same series as Entity B which is ""a1000"", which does not match. 2. Entity A mentions ""digital camera"" while Entity B refers to ""powershot"" which is not the same thing."
963,97,0,"Entity A refers to a pack of four different colored cartridges while Entity B refers to a single photo cyan cartridge, therefore they are not a match."
1038,886,0,"Both entities refer to home theater systems, however they are not the same, as they are different models with different specifications, so they are not a match."
226,585,0,"Entity A refers to a carrying case for Sony Cameras and Entity B is a camcorder case for sony, they have different functions and intended use, therefore they are not a match."
1011,648,0,"While both Entity A and B are from Panasonic, they are completely different types of products, and are therefore not a match. Entity A is a DECT 6.0 Digital Cordless Phone System while Entity B is a Digital Camcorder. They do not share similar specifications or features and therefore do not match based on their product type."
482,1071,0,"Entity A refers to a digital camera while Entity B refers to a digital photo frame, therefore they are not a match."
152,139,0,"Entity A refers to panasonic plain paper fax/copier with phone answering system while Entity B is a basic telephone with 4 phone lines, therefore they are not a match."
252,764,0,"Both entities refer to sony DVD player, but entity A has a combination of VHS as well, and the product code is different from entity B. Furthermore, entity A does not have the capability of reading and writing CD-RW, DVD-RW or DVD+RW, while entity B can read and write all of these formats. Hence, the two products are not a match."
829,719,0,"Entity A refers to a plasma TV while Entity B is an LCD TV, therefore they are not a match."
184,167,0,"Entity A refers to a black replacement suction cup mount that is compatible with nuvi 660 vehicle, while Entity B is a vehicle suction cup mount but not specific to garmin nuvi 660, therefore they are not a match. The lack of information in Entity B description and the fact that it’s cheaper than Entity A may indicate that it’s a different product."
463,742,0,"1) Entities are not the same products - the Entity A is a receiver while the Entity B is a home theater system. 2) Entities have different specifications - Entity A has 500 watts of power, and Entity B has 600 watts of power. 3) Entity A has many more features - it has compressed music enhancer, cinema dsp, and many more features whereas Entity B only has progressive scan and speakers, there are no details in its description about features of the receiver, so they cannot match."
927,934,0,"* Entity A is a high-performance all-in-one printer with six individual inks tanks and the ability to print, copy and scan. * Entity B is a black color inkjet all-in-one photo printer, but it doesn't have information about its performance, specifications, or any other features. Since Entity B is lacking information about its specifications, it's not possible to determine if it matches Entity A. Therefore, the label is ""NOT A MATCH""."
530,879,0,"1st Entity mentions dvp-fx820 Pink 8' portable dvd player dvpfx820p. Whereas the second entity mentions dvpfx820/w portable dvd player dvpfx820/w. The pink color option is missing in the second entity, thus they are not a match."
637,429,0,"1. The color of entity A is white and Entity B is black, so they are not a match based on color. 2. Both entities have different product names. Therefore, the name of Entity A ""mdrex55wh"" is not the same as Entity B ""mdrex81lp"" so they are not a match based on the product name."
997,544,0,"Entity A is a specific model of camera while Entity B is a general name of the camera model without any specific color, therefore they are not a match."
489,574,0,"Entity A and Entity B are both digital cameras, but they have different specifications such as the camera brand, resolution, zoom capabilities, and image stabilization features, which makes it difficult to compare them. Therefore, they are not a match."
533,632,0,"Both entities are panasonic cordless phone but one of them is 5.8GHZ while the other one is 1.X line, which is a different type of cordless phone technology. They are different in their description of multihandset capabilities. Therefore they are not a match."
579,971,0,"Entity A and Entity B both have samsung in common but are referring to different models and are therefore not a match."
784,409,0,"Entity A refers to a compact photo printer while Entity B refers to a multifunction printer, therefore they are not a match."
713,760,0,"Entity A is a full home theater system while Entity B is only a 5 disc DVD changer, therefore they are not a match."
469,554,0,"Both entities refer to sony camcorder but they have different model numbers and also different specifications, therefore they are not a match."
771,758,0,"2 entities have different specifications as Entity A is a sony system that has 5.1 channel home theatre and Sony’s portable audio enhancer, whereas Entity B is Panasonic home theatre system that includes a bd player and 5.1 speakers, but not the same model. So they don't match."
997,630,0,"Both entities refer to digital camera, but their features and specifications are not substantially similar, therefore they are not a match."
803,693,0,"1) Both entities have different resolutions - while Entity A is 1440x900, Entity B is 720x1280. 2) Entity B does not have srs trusurround xt or built-in digital tuner, which are present in Entity A. 3) Entity B has a piano black finish while Entity A has a black with red finish. Therefore, the two entities do not match."
568,680,0,"40 inch and 26 inch is the major difference in terms of size, hence these entities do not match."
865,937,1,"Entity A and Entity B both refer to nikon 13.5 megapixel camera coolpix digital camera and have similar specifications, therefore they are considered as a match."
577,607,0,"Both entities refer to a digital camera however, they have different brand, features and price, therefore they are not a match."
555,447,0,"The third example doesn’t match with the previous examples as it refers to a Peerless 32 inch to 45 inch articulating flat panel TV, while the other two examples refer to the TV stand. Although all three of these entities are from the same brand Peerless, and are used with similar TV models, the second and third entities are not a match, as the second entity refers to a TV stand and the third entity refers to the TV itself."
539,582,0,"* The first entity mentions Olympus EV-420 camera with 14-42mm lens while the second entity mentions Sony Alpha A200 camera with dual lens kit * They are not identical even though they are similar in their specifications as they are made by different manufacturers. * It is not possible to say if they match or not as they are not the same entity."
495,631,0,"Entity A is a Digital Camera while Entity B is not specified, therefore they are not a match."
295,24,0,"Entity A and B are both wireless access points however, Entity A only supports 802.11b,802.11g, 802.11n while Entity B only supports 802.11g. Because they have different capabilities and compatibility with different protocols they are not a match."
172,249,0,"Entity A refers to a specific lens model from Nikon and Entity B refers to a lens model from Canon, although both are telephoto zoom lenses they have different specifications, therefore they are not a match."
526,237,0,"Entity A refers to a home tuner while Entity B is a car stereo, therefore they are not a match."
764,1075,0,"1. Both entities have a similar name and are from the same brand. 2. They are both cordless phone systems but Entity A has more advanced features such as 5 hours of talk time and 11 days of standby, while Entity B is a basic two-line corded/cordless phone combo. 3. Entity A has an expandable digital cordless dect 6.0 phone system while Entity B is a digital corded/cordless phone combo. 4. Entity B is a two-line phone while Entity A is a one-line phone. 5. The price"
540,954,0,"22lv505 and 42rv535u have different screen sizes and features, therefore they are not a match."
965,74,0,"Both entities are wall mounts but the second entity is a steel, aluminum mount while the first is a flat panel tv wall mount of black finish with lateral shift adjustment, virtual axis, height and level adjustments, clickstand, clickfit system, open wall plate, black finish. Due to the differences in features and design, they are not a match."
479,926,0,"Both Entities A and B refer to Sony Cyber-Shot Digital Cameras, however, they do not match because they differ in specifications, such as Megapixel count, lens zoom, and modes."
614,724,0,"Entity A refers to dect6 cordless phone while Entity B refers to a cordless phone which is a smaller unit, therefore they are not a match."
657,35,0,"Entity A refers to a digital cordless phone while Entity B is a corded phone, therefore they are not a match."
990,589,0,"Entity A refers to black 52 inch LCD flat panel hdtv, while entity B refers to a 37 inch lcd tv that has a different screen size, model and series, and display technology, therefore they are not a match."
190,35,0,"Both entities refer to panasonic phone system, however Entity A is a cordless phone system while Entity B is a corded phone, therefore they are not a match."
326,1016,0,"2 entities are not a match because they refer to different products. ipod shuffle and ipod touch are two different types of iPods and have a different purpose."
1076,244,0,"Logitech Cordless Desktop Wave Keyboard and Mouse Combo is a combination of keyboard and mouse, whereas the Logitech Dinovo Edge Keyboard is just a keyboard. Therefore, they are not a match."
11,717,0,"Entity A refers to a telephone system while Entity B is a home theater system. Therefore, they do not match because they are two different products."
789,516,0,"Both entities refer to Panasonic product, however, the first entity is a handset while the second is a phone which is not compatible with the first entity, therefore, they are not a match."
935,859,0,"* Entity A refers to a notebook with the model number vgnns190js while Entity B refers to a notebook with model number vgnz591u/b * The specifications of both entities are not the same. Entity A has an Intel Core 2 Duo T5800 processor, while Entity B has an Intel Centrino 2 core processor P9500. * Entity A has a 4GB PC2-6400 (2GBx2) installed memory, while Entity B has 4GB DDR3 memory. * Entity"
43,347,0,"Entity A refers to a microwave oven convection oven whereas Entity B refers to a countertop microwave oven, therefore they are not a match."
235,772,0,"1. Both entities refer to LG refrigerators but the entities have different models. Entity A refers to lrbp1031 while Entity B refers to 24.7 cu . ft. stainless steel french door bottom mount refrigerator. 2. The entities also have different colors Entity A refers to white while Entity B refers to stainless steel. 3. Additionally, both entities have different specifications like the capacity of the refrigerator and also the features. These make the entities not a match."
741,1077,0,"While both Entity A and Entity B are referring to sony TVs, the brand of the TV is not the same. Entity A refers to 'Bravia V Series' TV, while Entity B refers to 'XBR Series' TV. Moreover, Entity A has a 42-inch screen size, whereas Entity B has a 52-inch screen size."
597,289,0,"Entity A is a micro secure digital memory card while Entity B is an sdhc card, therefore they are not a match."
985,736,0,"Entity A and Entity B are both digital camera but with different specifications like Panasonic 8.1 Megapixel Digital Camera, while Entity B is Canon EOS Rebel XSi Digital SLR Camera 12.2 Megapixel 3' Active Matrix TFT Color LCD. Therefore, they don't match because they are not the same product."
15,299,0,"Entity A refers to hands-free headset while Entity B refers to cordless phone, therefore they are not a match."
270,345,0,"Entity A and B have different name, model numbers and have different specifications. The first one has a capacity of 1.2 cu ft and 1250 watts whereas the second one has a capacity of 1.6 cu ft and 1200 watts. Therefore, they are not a match."
813,927,0,"Entity A and Entity B are two different headsets, - Entity A is samsung and Entity B is jabra. - Entity A has some features which are not present in Entity B such as stereo music streaming and microphone, and vice versa. - Entity A also has different color options, while Entity B does not have this information. - Both Entity A and Entity B are wireless headsets and have similar battery life, but Entity A also has a feature of 3-way calling while Entity B does not have this feature. Therefore, the two entities do not match as they are"
242,748,0,"Both entities refer to a type of cable used for connecting the ipod to a pioneer unit, but Entity A is a specific interface cable (ibus) for a specific model of ipod (cd-i200) while Entity B is a more general direct control cable (cd-iu230v) that is not compatible with a specific ipod model, therefore they are not a match."
432,101,0,"Both entities are Canon cartridges but Entity A refers to green photo ink cartridge while Entity B refers to a color photo ink cartridge, and therefore they are not a match. They are not compatible with each other."
850,676,0,"1.The first entity is a hard shell case while the second is a soft shell case. 2. The second entity does not have a product name and a model number."
677,834,0,"Both entities refer to the brand sony, but Entity A has 'bravia s-series' and 'black lcd' while Entity B has 'bravia m-series' and '26 ' lcd, furthermore Entity A has 46 inches while Entity B has 26 inches, because of this they are not a match."
993,655,0,"1st entity A refers to the Canon Black 70-300mm f/4-5.6 f/4 is USM Lens and 2nd entity B refers to Canon Black EF-S 55-250mm f/4-5.6 IS Lens, though they share the same brand and the same lens type ""telephoto zoom"" they are not a match since both have different zoom ranges."
554,122,0,"Entity A and Entity B both describe a Logitech Harmony remote control, however Entity A describes a specific model ""Harmony One"" advanced universal remote control, while Entity B describes a different model ""Harmony 890"" advanced universal remote control, hence they are not a match."
536,401,0,"Entity A refers to a digital voice recorder while Entity B refers to a digital video recorder although both from the same brand, therefore they are not a match."
108,123,1,"Both entities are logitech harmony 890 universal remote controls and therefore have substantially similar specifications, therefore they’re a match. The only difference is the version being advanced or standard which doesn't affect the functionality of the product."
881,839,0,"Entity A is sony KDL-52XBR6 which is a smart LED TV from Bravia series, it has features such as Digital Media Extender (DMex), Bravia Engine II, advanced contrast enhancer (ACE), 24p True Cinema, and 120hz refresh rate. Entity B is sony KDL-46S4100 which is also an LED TV, but it has limited features compared to Entity A such as it only supports Full HD resolution and does not have the advanced features such as Digital Media Extender, Bravia Engine II, or advanced"
576,507,0,"Entity A refers to a digital camera while Entity B refers to a digital camcorder, therefore they are not a match. </s>"
479,936,0,"Both entities are digital cameras but they are not match due to difference in specifications such as brand, model, and resolution."
573,206,0,"1) the type of device is different and 2) Entity B has no description while Entity A has details, therefore they are not a match."
472,568,0,"2 different entities, one is a home theater receiver while the other is a home theater system, therefore they are not a match."
733,742,0,"Although the names of the products are similar, the specifications and features do not match. For example, the ht7200dh from sony has more channels, more hdmi ports, and different audio output options, while the yht-390bl from yamaha has different speakers and a different rms power rating. Therefore, these two entities are not a match."
108,106,0,"1. Both entities are universal remote controls. 2. They also have similar capabilities and features. 3. The difference between the two is that Entity A is specific to Logitech and Entity B is a generic brand which can be used to control a wide range of devices. This is why they are not considered as a match."
1062,986,1,"Both entities refer to black toughskin case for 4th generation ipod nano, therefore they have substantially similar specifications and are a match."
1076,526,0,"1) Both entities mention logitech brand 2) The first entity’s keyboard model is ""wave"" while the second entity’s keyboard model is ""MX 5500 Revolution"" 3) These two models have different keycap shapes 4) The first entity has cushioned contours for palm rest, the second does not 5) The price is also not the same"
487,844,0,"Both Entity A and Entity B are 8 megapixel digital cameras but they have different lens zoom, image stabilization, and display specifications, and also have different finishes, therefore they are not a match. </s>"
1010,978,0,"1) Entity A refers to a Panasonic camera while Entity B refers to a Canon camera. 2) Entity A refers to a camcorder while Entity B refers to a high-definition camera. Therefore they are not a match."
1039,88,0,"Entity A refers to a color ink cartridge while Entity B is a black ink cartridge, therefore they are not a match."
904,910,0,"1. The name of entity A has ""stylus"" in it while entity B doesn't. 2. The entity A is digital camera with various features while entity B is digital camera with lesser features. 3. The entity A has 10.1 megapixel while entity B is 8 megapixel. 4. The entity A has a freezeproof of 3x while entity B doesn't mention any feature for waterproof and shockproof. 5. The entity A has 27 shooting modes continuous shooting while entity B has 2.5 ' color lcd"
280,633,0,"1.Entity A is a digital cordless dect 6.0 handset in silver whereas 2.Entity B is black dect cordless phone that does not match the silver color of the dect handset. 3. Although both the dect phones are expandable and use 1 x phone line but the features and specifications does not match between the two."
994,1012,0,"Although both entities are digital cameras, they are not a match because they have different features, like lens , zoom , and internal memory. Also, they have different manufacturers."
65,72,0,"Entity A refers to black wall mount while Entity B is a steel and aluminum wall mount, therefore they are not a match."
181,880,0,"1. Both entities are camera cases, but one is designed for digital cameras and the other is a digital camera. 2. Entity A has several pockets, a water-resistant nylon and microfiber coating, and adjustable interior dividers, while Entity B does not mention these features. 3. The price of Entity A is missing and Entity B has a price listed. Therefore, based on these specifications, these entities do not match."
190,57,0,"Entity A is a cordless phone system while Entity B is a corded phone therefore they are not a match."
670,822,0,"- Entity A is for Macbook Air while Entity B is for Macbook Pro, therefore they are not a match - The only difference is the model number which might not be enough to match the same entity."
660,435,0,"4gb and 2gb are two different memory capacities, therefore they don’t match."
986,649,0,"Entity A is a 52 inches series 8 lcd, while Entity B is a 52 inches model with other specifications, therefore they are not a match."
84,748,0,"- Entity A refers to a wired marine remote control while Entity B refers to a direct control cable. - Entity A is also compatible with a specific list of headunits whereas Entity B is not compatible with any device. - Therefore, Entity A and Entity B have different functions and do not match."
965,159,0,"2 entities are not the same even though they belong to the same brand and have the word ""visionmount"" in it. One is a lateral shifting tilting wall mount while another is a non-tilting wall mount, therefore they are not a match."
62,72,0,"Entity A refers to the sanus 13 ' 30 ' flat panel tv black wall mount while Entity B refers to sanus flat panel tv wall mount vm400s, both are wall mounts, but they don't have the same specifications, the first one is a black finish, while the second one is steel and aluminum. They are not a match because they don't refer to the same product with the same features."
1069,449,0,"16gb and 4gb are 2 different storage capacities and not a match, the entity B is for compact flash memory card while Entity A is for a USB flash drive, therefore not a match."
443,441,0,"2 entities are not related to the TV camera, therefore they are not a match."
115,569,0,"Both entities refer to wall mount for TV but the entity A is black and entity B is in anthracite, therefore they are not a match because they differ in the color finish of the mount."
615,637,0,"1. The first entity has 2 handsets system up to 6 multi-handset capability and the other entity has only 1 x phone line (s). 2. The first entity also has more features like caller id , call waiting, and caller id voicemail. 3. The first entity has a black metallic finish while the other entity has only a black metallic finish. 4. The first entity is also more expensive with a higher price tag. Therefore, these two entities do not match."
741,892,0,"* Entity A mentions V-series, which is a lower-end lineup compared to the W-series which is mentioned in Entity B * Entity A also mentions a 42-inch screen while Entity B mentions a 46-inch screen * Entity B also mentions the price, which is significantly higher than the price of Entity A"
910,401,0,"Both entities refer to digital video recorders, but Entity A is specifically a Tivo HD XL model while Entity B is a Sony VRDMC5 model, therefore they are not a match."
413,951,0,"A: This entity mentions audio system, which includes a clock, radio and speakerphone and is specifically designed for iPod. B: This entity mentions only clock, radio and speakerphone and is designed for iPhone and iPod. Therefore they are not a match as they do not refer to the same product and have different specifications."
918,1010,0,"4th generation of ipod nano comes in green color only in 16gb model, not in 8gb, so entities don’t match."
788,584,0,"Entity A and Entity B are both digital camera, but have different brand, different mega pixels, different zoom lenses, different screen sizes and different colors, therefore they are not a match."
929,977,1,"Both entities refer to the same sony notebook with model number VGN-Aw110JH. They have very similar specifications and price, therefore they are a match."
883,926,0,"While both entities are digital cameras, they are not a match as they are produced by different brands and have different specifications such as number of megapixels, zoom capacity and lens type."
370,991,0,"Entity A refers to Nikon D300 digital SLR camera while Entity B refers to Canon PowerShot SX10 digital camera. Although both have similar specifications of Megapixel and zoom, they are not a match because they belong to different camera categories. Digital SLR cameras and point-and-shoot cameras have fundamental differences in their features, modes, and functions."
351,107,0,"Although the two entities both have ""universal"" in the description and are designed to control various types of electronics, Entity A is specifically made for AV components, while Entity B is capable of controlling a wider range of devices including TVs, VCRs, DVD players, CD players, cable boxes and satellite receivers, audio receivers, DVRs, and more. Therefore, Entity A and Entity B are not a match because they are not designed for the same specific purpose."
930,1031,0,"Entity A refers to red finish while Entity B refers to pink finish, therefore they are not a match."
793,442,0,"Both entities refer to camera case however, Entity A’s case is compatible with canon PowerShot S2 (a camera model) while Entity B’s case is compatible with Canon PowerShot A650 and A720 (other camera models) the color of the case is also not identical. Therefore, they are not a match."
55,102,0,"1. The name of the product in Entity A is “dc50w” while in Entity B is “dc50b”. 2. Entity A has a 4-cup capacity while Entity B has a 12-cup capacity 3. The filter basket of Entity A is washable, while Entity B doesn't mention anything about it, making it less clear. 4. The finish of Entity A is white while Entity B is black. 5. The price of Entity A is 22.0 and Entity B is 22.95 which is slightly more than Entity"
843,817,0,"Entity A refers to seethru orange hard shell case while Entity B refers to seethru clear plastic case, they are not a match because of different color."
654,611,0,"Entity A refers to a 50-inch plasma TV while Entity B refers to a 32-inch LCD TV, therefore they are not a match."
163,336,0,"2 entities are not a match because they are 2 different camera accessories, a camera case and a battery. Although both belong to the same brand, they are not designed to work together or match each other."
1040,186,1,"Both Entities A and B describe LG stacking kit with white finish, this is a match as both entities have the same brand, model and color."
1076,682,0,"1) Entity A refers to a keyboard and mouse combo while Entity B is specifically a laser mouse, therefore they are not a match. 2) Entity A has a black finish while Entity B is not specified to have a finish."
115,74,0,"Entity A refers to a specific Sanus TV Wall Mount (VMPL50B) and is designed to hold flat panel TV between 32"" to 50"" and weighing up to 130lbs while Entity B refers to a Sanus TV Wall Mount (VM400B) and can hold a flat panel TV between 32"" to 48"" and weighing up to 80lbs, so they are not a match because they are not the same product."
1071,103,1,"1. Both entities are products of the Panasonic brand 2. Both entities have the same name “panasonic lm-af30u3” 3. Both entities have 1.4 gb data capacity 4. Both entities are part of dvd-ram discs 5. Both entities are compatible with same devices Hence, both entities match as they have same brand, same name, same data capacity and same compatibility."
473,886,0,"Although both entities are home theater systems, they have some differences such as the manufacturer, number of channels, and specific sound processing features, therefore they are not a match."
675,892,0,"Explanation: Entity A refers to 26-inch Bravia M-series TV while Entity B refers to 46-inch Bravia W-series TV, although they both belong to the same company and series, they are not the same product and thus are not a match."
289,340,0,"Entity A and Entity B both refer to panasonic microwave oven, but Entity A is a stainless steel countertop microwave oven while Entity B is not a stainless steel countertop microwave oven, they are not a match because the two products are not the same product. Entity A is 1.6 cu. ft. and 1250w output power, has multiple cooking stages and one-touch sensor cooking, whereas Entity B is 0.8 cu.ft and 800w output power. Therefore, they are two different models of microwave oven."
135,145,1,"Both entities refer to sony learning remote control and have substantially similar specifications, and therefore they’re a match."
12,62,0,"Entity A refers to a sony 300 disc cd changer, while Entity B refers to a sony cdx-565mxrf 10-disc cd/mp3 changer, which is a different model and has a different functionality. Therefore, they are not a match."
541,239,0,"Entity A and B both have dvd player but the features are different."
947,1058,0,"Both entities refer to Canon products, but one is a digital camera while the other is a digital slr camera, therefore they are not a match."
296,453,0,"Both entities are dryers from LG, but they are not the same model, therefore they are not a match."
812,673,0,"Entity A and Entity B are both home theater receivers, but they differ in the specifications such as wattage, number of channels, audio and video capabilities, and connectivity options. In summary, the two entities do not match because they have different technical specifications and capabilities that affect their performance and compatibility with different devices and technologies."
190,300,0,"2 entities mention panasonic cordless phone, but 1 is black and 1 is silver, due to the different color they don’t match"
803,680,0,"Entity A refers to a specific model 19” flat panel TV while Entity B refers to 26” flat panel TV, both are manufactured by samsung and have some common specifications, but their display size is different and their prices are also different, thus they are not a match."
250,637,0,"Entity A refers to a cordless phone system with a lot of features, while Entity B refers to a cordless phone, therefore they are not a match."
495,948,0,"Entity A refers to a digital camera while Entity B is a battery, therefore they are not a match."
450,581,0,"Entity A refers to a Canon vixia high definition camcorder while Entity B refers to a Sony Handycam high definition digital camcorder, the two entities have different manufacturers and product names, therefore they are not a match."
968,359,1,"Both entities refer to kensington combosaver ultra notebook lock k64516us which is a match."
535,35,0,"1. Entity A is a cordless phone while Entity B is a corded phone 2. Entity A has 2 handsets and Entity B has only 1 handset 3. Entity A can be expanded to 6 handsets while Entity B is limited to only 1 line. 4. Entity A has 17 hours of talk time while Entity B has reduced talk time. 5. Entity A has an all-digital answering system while Entity B has reduced interference. 6. Entity A has 3-way conference capability while Entity B does not have conference capability. 7. Entity A has"
439,23,0,"40gb hard disk drive and minidv videocassette are two different things that serve different purposes, therefore they are not a match."
511,594,0,"1) Both entities are portable DVD players, but their brand is different (Toshiba vs Panasonic). 2) Entity A has a 7 inch screen while Entity B has an 8.5 inch screen which makes them dissimilar. 3) Entity B has more additional capabilities in comparison to Entity A."
216,374,1,"While the title of Entity A is slightly different than Entity B, they are a match as they both are the same product with different packaging and specifications are similar and they both have the same price point."
180,584,0,"In this case, the two entities are both referring to a digital camera, however the Lowepro case is designed to carry and protect a digital camera while the Panasonic Lumix camera is a standalone digital camera, therefore they are not a match."
167,47,0,"2 entities are not matching because they are two different products, one is a TV wall mount, and the other is a speaker mount, therefore they are not a match."
486,511,0,"Entity A refers to digital camera while Entity B is a digital camera, the second entity has a different specification as it is a Camcorder. Therefore, they are not a match."
656,1061,0,"2 Entity A and Entity B both belong to Onkyo receiver but their model and specifications are different, therefore they are not a match."
946,1000,0,"Entity A refers to Canon PowerShot SX10 IS Black 10 Megapixel Digital Camera and Entity B refers to Canon Powershot SD990 IS Silver Digital Camera, although they share some similarities like both are Canon cameras and have features like optical zoom, face detection and the 2.5 lcd, they are not a match because their specifications and descriptions are different, Entity B has 14MP and 3.7x optical zoom while Entity A has 10MP and 20x optical zoom."
985,911,0,"Both entities refer to digital camera but have different specifications such as lens, optical zoom and image stabilization. Therefore, it is not a match."
687,844,0,"1. The megapixels of Entity A is 13.6 whereas Entity B is 8.1 2. The lens of Entity A is 3x whereas Entity B is 2x 3. The screen size of Entity A is 2.7' whereas Entity B is 2.7 4. The internal memory of Entity A is 15MB whereas Entity B is 16MB 5. The zoom of Entity A is optical whereas Entity B is 2x. 6. The finish of Entity A is black whereas Entity B is silver. Therefore, both entities are"
902,536,0,"1. The first entity is canon camera while the second entity is nikon camera 2. Both cameras have different specs like digital zoom, lens, optical image stabilizer, etc. 3. The black color is not the same on both cameras, one has a matte black finish while the other has a glossy black finish. 4. The price of the two cameras is also different."
